areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByDeathDate,newTestsByPublishDate
E92000001,England,nation,2021-04-21,1943,,
E92000001,England,nation,2021-04-20,2169,6,676012
E92000001,England,nation,2021-04-19,2550,8,998671
E92000001,England,nation,2021-04-18,1495,12,1631309
E92000001,England,nation,2021-04-17,1897,13,460574
E92000001,England,nation,2021-04-16,2225,14,631544
E92000001,England,nation,2021-04-15,2171,17,936979
E92000001,England,nation,2021-04-14,2054,7,1095605
E92000001,England,nation,2021-04-13,2070,17,632227
E92000001,England,nation,2021-04-12,3222,23,834556
E92000001,England,nation,2021-04-11,1338,17,1177999
E92000001,England,nation,2021-04-10,2032,17,442212
E92000001,England,nation,2021-04-09,2638,18,616831
E92000001,England,nation,2021-04-08,2486,28,872523
E92000001,England,nation,2021-04-07,2304,24,976636
E92000001,England,nation,2021-04-06,1937,21,587942
E92000001,England,nation,2021-04-05,2236,10,710539
E92000001,England,nation,2021-04-04,1954,23,785479
E92000001,England,nation,2021-04-03,2847,26,355051
E92000001,England,nation,2021-04-02,2881,19,517247
E92000001,England,nation,2021-04-01,3784,26,894525
E92000001,England,nation,2021-03-31,3327,35,1194346
E92000001,England,nation,2021-03-30,3384,37,642580
E92000001,England,nation,2021-03-29,4112,26,925653
E92000001,England,nation,2021-03-28,3153,26,1597146
E92000001,England,nation,2021-03-27,3813,28,417592
E92000001,England,nation,2021-03-26,5273,41,654514
E92000001,England,nation,2021-03-25,5286,37,1202147
E92000001,England,nation,2021-03-24,4615,32,1728376
E92000001,England,nation,2021-03-23,4583,46,781572
E92000001,England,nation,2021-03-22,4746,56,1143274
E92000001,England,nation,2021-03-21,4459,69,1846349
E92000001,England,nation,2021-03-20,4732,59,410959
E92000001,England,nation,2021-03-19,3809,53,870294
E92000001,England,nation,2021-03-18,5213,52,1366562
E92000001,England,nation,2021-03-17,4827,64,1556840
E92000001,England,nation,2021-03-16,4391,66,1264415
E92000001,England,nation,2021-03-15,4264,85,1528826
E92000001,England,nation,2021-03-14,3774,78,926566
E92000001,England,nation,2021-03-13,4539,96,393146
E92000001,England,nation,2021-03-12,5529,82,1350707
E92000001,England,nation,2021-03-11,5744,107,1555552
E92000001,England,nation,2021-03-10,4863,94,1488744
E92000001,England,nation,2021-03-09,4894,114,1322857
E92000001,England,nation,2021-03-08,3903,123,1491126
E92000001,England,nation,2021-03-07,4497,112,770423
E92000001,England,nation,2021-03-06,5118,129,411384
E92000001,England,nation,2021-03-05,5053,156,898450
E92000001,England,nation,2021-03-04,5643,131,936467
E92000001,England,nation,2021-03-03,5408,125,803883
E92000001,England,nation,2021-03-02,5530,153,623321
E92000001,England,nation,2021-03-01,4738,190,691382
E92000001,England,nation,2021-02-28,5080,197,489905
E92000001,England,nation,2021-02-27,6527,196,337138
E92000001,England,nation,2021-02-26,7393,193,555513
E92000001,England,nation,2021-02-25,8623,219,674490
E92000001,England,nation,2021-02-24,8644,236,675562
E92000001,England,nation,2021-02-23,7292,253,545669
E92000001,England,nation,2021-02-22,9420,241,625903
E92000001,England,nation,2021-02-21,8408,285,542687
E92000001,England,nation,2021-02-20,8964,298,351540
E92000001,England,nation,2021-02-19,10296,316,460915
E92000001,England,nation,2021-02-18,10740,365,482967
E92000001,England,nation,2021-02-17,10926,384,508877
E92000001,England,nation,2021-02-16,9236,394,431987
E92000001,England,nation,2021-02-15,8609,460,406430
E92000001,England,nation,2021-02-14,9499,434,352340
E92000001,England,nation,2021-02-13,11697,427,342871
E92000001,England,nation,2021-02-12,13299,453,555439
E92000001,England,nation,2021-02-11,12001,507,656722
E92000001,England,nation,2021-02-10,11551,542,691214
E92000001,England,nation,2021-02-09,10916,533,517303
E92000001,England,nation,2021-02-08,12270,615,582823
E92000001,England,nation,2021-02-07,14466,565,538804
E92000001,England,nation,2021-02-06,16302,609,410657
E92000001,England,nation,2021-02-05,17314,673,612325
E92000001,England,nation,2021-02-04,18529,649,726501
E92000001,England,nation,2021-02-03,17265,776,732372
E92000001,England,nation,2021-02-02,15021,759,556388
E92000001,England,nation,2021-02-01,16815,800,606640
E92000001,England,nation,2021-01-31,19054,810,531033
E92000001,England,nation,2021-01-30,21089,831,391911
E92000001,England,nation,2021-01-29,26709,945,605879
E92000001,England,nation,2021-01-28,26182,1016,688218
E92000001,England,nation,2021-01-27,22914,1006,703483
E92000001,England,nation,2021-01-26,17920,958,546624
E92000001,England,nation,2021-01-25,20149,1071,506076
E92000001,England,nation,2021-01-24,27580,1037,367638
E92000001,England,nation,2021-01-23,30496,1055,429003
E92000001,England,nation,2021-01-22,37115,1118,568070
E92000001,England,nation,2021-01-21,34371,1135,592060
E92000001,England,nation,2021-01-20,35061,1172,568125
E92000001,England,nation,2021-01-19,30371,1246,516094
E92000001,England,nation,2021-01-18,34134,1169,510286
E92000001,England,nation,2021-01-17,35263,1169,364754
E92000001,England,nation,2021-01-16,37759,1164,431296
E92000001,England,nation,2021-01-15,50741,1100,531635
E92000001,England,nation,2021-01-14,44358,1088,598003
E92000001,England,nation,2021-01-13,42898,1100,545743
E92000001,England,nation,2021-01-12,41121,1087,504843
E92000001,England,nation,2021-01-11,41835,1007,482894
E92000001,England,nation,2021-01-10,50291,980,402499
E92000001,England,nation,2021-01-09,54257,923,482502
E92000001,England,nation,2021-01-08,61757,888,592281
E92000001,England,nation,2021-01-07,46841,886,537119
E92000001,England,nation,2021-01-06,56060,824,492394
E92000001,England,nation,2021-01-05,54940,822,439597
E92000001,England,nation,2021-01-04,53180,755,414432
E92000001,England,nation,2021-01-03,46853,649,382173
E92000001,England,nation,2021-01-02,49248,670,349307
E92000001,England,nation,2021-01-01,50746,642,362497
E92000001,England,nation,2020-12-31,49510,651,442318
E92000001,England,nation,2020-12-30,43554,621,349457
E92000001,England,nation,2020-12-29,47164,580,284345
E92000001,England,nation,2020-12-28,36511,590,318747
E92000001,England,nation,2020-12-27,25619,572,319518
E92000001,England,nation,2020-12-26,31307,566,226824
E92000001,England,nation,2020-12-25,31560,537,310558
E92000001,England,nation,2020-12-24,35561,484,418340
E92000001,England,nation,2020-12-23,34247,484,437996
E92000001,England,nation,2020-12-22,32288,486,386644
E92000001,England,nation,2020-12-21,28742,498,361195
E92000001,England,nation,2020-12-20,32155,428,352837
E92000001,England,nation,2020-12-19,22775,411,386407
E92000001,England,nation,2020-12-18,24452,435,329643
E92000001,England,nation,2020-12-17,22401,441,319833
E92000001,England,nation,2020-12-16,23432,356,254424
E92000001,England,nation,2020-12-15,16504,386,264953
E92000001,England,nation,2020-12-14,17882,413,242133
E92000001,England,nation,2020-12-13,17164,365,273537
E92000001,England,nation,2020-12-12,17468,374,317246
E92000001,England,nation,2020-12-11,17899,398,324374
E92000001,England,nation,2020-12-10,17622,378,329724
E92000001,England,nation,2020-12-09,12960,374,309634
E92000001,England,nation,2020-12-08,10459,374,239688
E92000001,England,nation,2020-12-07,11623,357,177266
E92000001,England,nation,2020-12-06,14294,352,224576
E92000001,England,nation,2020-12-05,12666,341,296335
E92000001,England,nation,2020-12-04,13412,412,317108
E92000001,England,nation,2020-12-03,11992,404,318015
E92000001,England,nation,2020-12-02,13323,336,282536
E92000001,England,nation,2020-12-01,11618,347,251969
E92000001,England,nation,2020-11-30,10869,362,173094
E92000001,England,nation,2020-11-29,10054,400,170750
E92000001,England,nation,2020-11-28,13323,383,250086
E92000001,England,nation,2020-11-27,13557,363,264297
E92000001,England,nation,2020-11-26,14637,372,308240
E92000001,England,nation,2020-11-25,15893,423,275109
E92000001,England,nation,2020-11-24,9854,405,257557
E92000001,England,nation,2020-11-23,13329,401,166447
E92000001,England,nation,2020-11-22,16668,406,204444
E92000001,England,nation,2020-11-21,17615,396,292050
E92000001,England,nation,2020-11-20,17845,389,319264
E92000001,England,nation,2020-11-19,20291,397,314969
E92000001,England,nation,2020-11-18,17189,434,292040
E92000001,England,nation,2020-11-17,17549,364,237965
E92000001,England,nation,2020-11-16,19423,358,191060
E92000001,England,nation,2020-11-15,21998,382,238240
E92000001,England,nation,2020-11-14,24298,358,290889
E92000001,England,nation,2020-11-13,24540,357,324618
E92000001,England,nation,2020-11-12,30843,351,322226
E92000001,England,nation,2020-11-11,19970,312,317352
E92000001,England,nation,2020-11-10,18622,319,249184
E92000001,England,nation,2020-11-09,19036,401,208913
E92000001,England,nation,2020-11-08,18293,340,235875
E92000001,England,nation,2020-11-07,21875,333,275061
E92000001,England,nation,2020-11-06,20268,333,297231
E92000001,England,nation,2020-11-05,21137,301,284644
E92000001,England,nation,2020-11-04,21863,277,252074
E92000001,England,nation,2020-11-03,17330,291,219591
E92000001,England,nation,2020-11-02,15860,284,164028
E92000001,England,nation,2020-11-01,20602,286,214702
E92000001,England,nation,2020-10-31,18864,276,245467
E92000001,England,nation,2020-10-30,20821,281,240513
E92000001,England,nation,2020-10-29,19740,249,275782
E92000001,England,nation,2020-10-28,21245,238,251947
E92000001,England,nation,2020-10-27,19629,218,223852
E92000001,England,nation,2020-10-26,17883,222,189688
E92000001,England,nation,2020-10-25,16487,205,254588
E92000001,England,nation,2020-10-24,19332,171,246877
E92000001,England,nation,2020-10-23,17116,188,275482
E92000001,England,nation,2020-10-22,17354,187,277346
E92000001,England,nation,2020-10-21,22948,191,246573
E92000001,England,nation,2020-10-20,17814,171,224021
E92000001,England,nation,2020-10-19,16365,159,203636
E92000001,England,nation,2020-10-18,14704,120,247423
E92000001,England,nation,2020-10-17,13299,160,239949
E92000001,England,nation,2020-10-16,12176,123,262139
E92000001,England,nation,2020-10-15,16139,124,240581
E92000001,England,nation,2020-10-14,16132,101,242525
E92000001,England,nation,2020-10-13,14310,87,210548
E92000001,England,nation,2020-10-12,11647,96,164177
E92000001,England,nation,2020-10-11,10383,103,207072
E92000001,England,nation,2020-10-10,12628,90,219767
E92000001,England,nation,2020-10-09,10772,67,242852
E92000001,England,nation,2020-10-08,14952,75,232969
E92000001,England,nation,2020-10-07,11528,81,203908
E92000001,England,nation,2020-10-06,12648,62,206933
E92000001,England,nation,2020-10-05,10685,59,204621
E92000001,England,nation,2020-10-04,21309,54,191426
E92000001,England,nation,2020-10-03,10806,55,226193
E92000001,England,nation,2020-10-02,4797,63,214467
E92000001,England,nation,2020-10-01,5589,56,208390
E92000001,England,nation,2020-09-30,5656,48,210071
E92000001,England,nation,2020-09-29,5651,43,184624
E92000001,England,nation,2020-09-28,3316,47,173952
E92000001,England,nation,2020-09-27,4800,42,198479
E92000001,England,nation,2020-09-26,4639,35,202975
E92000001,England,nation,2020-09-25,5723,29,227056
E92000001,England,nation,2020-09-24,5632,33,216636
E92000001,England,nation,2020-09-23,5083,52,205663
E92000001,England,nation,2020-09-22,4187,34,194493
E92000001,England,nation,2020-09-21,3754,24,166199
E92000001,England,nation,2020-09-20,3279,27,192119
E92000001,England,nation,2020-09-19,3638,18,212982
E92000001,England,nation,2020-09-18,3771,21,217362
E92000001,England,nation,2020-09-17,2788,24,205264
E92000001,England,nation,2020-09-16,3396,22,207516
E92000001,England,nation,2020-09-15,2649,15,200210
E92000001,England,nation,2020-09-14,2259,17,183010
E92000001,England,nation,2020-09-13,2837,14,186464
E92000001,England,nation,2020-09-12,3008,18,188445
E92000001,England,nation,2020-09-11,3143,10,209405
E92000001,England,nation,2020-09-10,2578,12,198710
E92000001,England,nation,2020-09-09,2286,9,178198
E92000001,England,nation,2020-09-08,2094,9,164626
E92000001,England,nation,2020-09-07,2528,13,153403
E92000001,England,nation,2020-09-06,2576,8,146110
E92000001,England,nation,2020-09-05,1477,12,138964
E92000001,England,nation,2020-09-04,1669,6,167091
E92000001,England,nation,2020-09-03,1507,6,156472
E92000001,England,nation,2020-09-02,1239,8,153341
E92000001,England,nation,2020-09-01,1041,2,128278
E92000001,England,nation,2020-08-31,1149,7,129093
E92000001,England,nation,2020-08-30,1487,6,131938
E92000001,England,nation,2020-08-29,891,5,134728
E92000001,England,nation,2020-08-28,1106,8,143684
E92000001,England,nation,2020-08-27,1350,8,158514
E92000001,England,nation,2020-08-26,875,11,154171
E92000001,England,nation,2020-08-25,1065,11,135380
E92000001,England,nation,2020-08-24,758,5,114923
E92000001,England,nation,2020-08-23,938,13,136407
E92000001,England,nation,2020-08-22,1060,6,143117
E92000001,England,nation,2020-08-21,908,7,161792
E92000001,England,nation,2020-08-20,1035,8,153990
E92000001,England,nation,2020-08-19,707,2,155714
E92000001,England,nation,2020-08-18,975,7,139115
E92000001,England,nation,2020-08-17,634,12,123659
E92000001,England,nation,2020-08-16,952,4,142809
E92000001,England,nation,2020-08-15,934,11,153610
E92000001,England,nation,2020-08-14,1284,6,147324
E92000001,England,nation,2020-08-13,1059,7,140705
E92000001,England,nation,2020-08-12,925,6,155059
E92000001,England,nation,2020-08-11,1035,10,131916
E92000001,England,nation,2020-08-10,699,11,119028
E92000001,England,nation,2020-08-09,988,8,129513
E92000001,England,nation,2020-08-08,679,11,130547
E92000001,England,nation,2020-08-07,796,7,141601
E92000001,England,nation,2020-08-06,826,9,147556
E92000001,England,nation,2020-08-05,804,3,135562
E92000001,England,nation,2020-08-04,617,10,128983
E92000001,England,nation,2020-08-03,856,14,115267
E92000001,England,nation,2020-08-02,676,8,106765
E92000001,England,nation,2020-08-01,722,9,118567
E92000001,England,nation,2020-07-31,814,10,130267
E92000001,England,nation,2020-07-30,812,8,139459
E92000001,England,nation,2020-07-29,700,8,131004
E92000001,England,nation,2020-07-28,547,10,122852
E92000001,England,nation,2020-07-27,616,10,74300
E92000001,England,nation,2020-07-26,721,14,89686
E92000001,England,nation,2020-07-25,710,13,121177
E92000001,England,nation,2020-07-24,688,6,129726
E92000001,England,nation,2020-07-23,702,16,119536
E92000001,England,nation,2020-07-22,519,16,123219
E92000001,England,nation,2020-07-21,399,19,117233
E92000001,England,nation,2020-07-20,535,12,78789
E92000001,England,nation,2020-07-19,672,14,88553
E92000001,England,nation,2020-07-18,796,14,111210
E92000001,England,nation,2020-07-17,635,18,150355
E92000001,England,nation,2020-07-16,597,12,143120
E92000001,England,nation,2020-07-15,506,20,130153
E92000001,England,nation,2020-07-14,372,20,113811
E92000001,England,nation,2020-07-13,497,22,75439
E92000001,England,nation,2020-07-12,615,12,
E92000001,England,nation,2020-07-11,806,20,
E92000001,England,nation,2020-07-10,480,21,
E92000001,England,nation,2020-07-09,617,35,
E92000001,England,nation,2020-07-08,606,23,
E92000001,England,nation,2020-07-07,572,26,
E92000001,England,nation,2020-07-06,331,33,
E92000001,England,nation,2020-07-05,492,24,
E92000001,England,nation,2020-07-04,579,31,
E92000001,England,nation,2020-07-03,502,26,
E92000001,England,nation,2020-07-02,523,40,
E92000001,England,nation,2020-07-01,177,22,
E92000001,England,nation,2020-06-30,196,43,
E92000001,England,nation,2020-06-29,99,34,
E92000001,England,nation,2020-06-28,142,42,
E92000001,England,nation,2020-06-27,192,39,
E92000001,England,nation,2020-06-26,175,37,
E92000001,England,nation,2020-06-25,261,58,
E92000001,England,nation,2020-06-24,107,67,
E92000001,England,nation,2020-06-23,210,61,
E92000001,England,nation,2020-06-22,178,58,
E92000001,England,nation,2020-06-21,215,47,
E92000001,England,nation,2020-06-20,324,54,
E92000001,England,nation,2020-06-19,323,47,
E92000001,England,nation,2020-06-18,281,57,
E92000001,England,nation,2020-06-17,252,54,
E92000001,England,nation,2020-06-16,252,69,
E92000001,England,nation,2020-06-15,219,61,
E92000001,England,nation,2020-06-14,292,76,
E92000001,England,nation,2020-06-13,372,53,
E92000001,England,nation,2020-06-12,392,73,
E92000001,England,nation,2020-06-11,304,71,
E92000001,England,nation,2020-06-10,63,97,
E92000001,England,nation,2020-06-09,651,85,
E92000001,England,nation,2020-06-08,92,111,
E92000001,England,nation,2020-06-07,228,112,
E92000001,England,nation,2020-06-06,422,99,
E92000001,England,nation,2020-06-05,451,109,
E92000001,England,nation,2020-06-04,431,121,
E92000001,England,nation,2020-06-03,462,138,
E92000001,England,nation,2020-06-02,444,156,
E92000001,England,nation,2020-06-01,294,122,
E92000001,England,nation,2020-05-31,320,112,
E92000001,England,nation,2020-05-30,715,145,
E92000001,England,nation,2020-05-29,560,163,
E92000001,England,nation,2020-05-28,519,182,
E92000001,England,nation,2020-05-27,609,171,
E92000001,England,nation,2020-05-26,492,188,
E92000001,England,nation,2020-05-25,494,176,
E92000001,England,nation,2020-05-24,584,169,
E92000001,England,nation,2020-05-23,979,200,
E92000001,England,nation,2020-05-22,1083,195,
E92000001,England,nation,2020-05-21,854,201,
E92000001,England,nation,2020-05-20,824,234,
E92000001,England,nation,2020-05-19,857,231,
E92000001,England,nation,2020-05-18,816,253,
E92000001,England,nation,2020-05-17,788,223,
E92000001,England,nation,2020-05-16,1136,268,
E92000001,England,nation,2020-05-15,1112,269,
E92000001,England,nation,2020-05-14,1189,277,
E92000001,England,nation,2020-05-13,1146,256,
E92000001,England,nation,2020-05-12,1067,275,
E92000001,England,nation,2020-05-11,891,260,
E92000001,England,nation,2020-05-10,1007,300,
E92000001,England,nation,2020-05-09,1349,330,
E92000001,England,nation,2020-05-08,1694,330,
E92000001,England,nation,2020-05-07,2133,399,
E92000001,England,nation,2020-05-06,1611,391,
E92000001,England,nation,2020-05-05,1842,392,
E92000001,England,nation,2020-05-04,1485,412,
E92000001,England,nation,2020-05-03,2019,387,
E92000001,England,nation,2020-05-02,2228,424,
E92000001,England,nation,2020-05-01,2501,479,
E92000001,England,nation,2020-04-30,2484,484,
E92000001,England,nation,2020-04-29,1403,492,
E92000001,England,nation,2020-04-28,1989,499,
E92000001,England,nation,2020-04-27,2264,506,
E92000001,England,nation,2020-04-26,2152,560,
E92000001,England,nation,2020-04-25,2826,556,
E92000001,England,nation,2020-04-24,3004,603,
E92000001,England,nation,2020-04-23,3084,593,
E92000001,England,nation,2020-04-22,3020,643,
E92000001,England,nation,2020-04-21,3087,650,
E92000001,England,nation,2020-04-20,2401,685,
E92000001,England,nation,2020-04-19,3607,686,
E92000001,England,nation,2020-04-18,3548,706,
E92000001,England,nation,2020-04-17,3985,743,
E92000001,England,nation,2020-04-16,3118,753,
E92000001,England,nation,2020-04-15,3188,785,
E92000001,England,nation,2020-04-14,3854,770,
E92000001,England,nation,2020-04-13,2999,804,
E92000001,England,nation,2020-04-12,3672,858,
E92000001,England,nation,2020-04-11,3841,862,
E92000001,England,nation,2020-04-10,4263,850,
E92000001,England,nation,2020-04-09,3798,873,
E92000001,England,nation,2020-04-08,4788,973,
E92000001,England,nation,2020-04-07,2978,913,
E92000001,England,nation,2020-04-06,3176,804,
E92000001,England,nation,2020-04-05,5107,829,
E92000001,England,nation,2020-04-04,2910,839,
E92000001,England,nation,2020-04-03,3576,743,
E92000001,England,nation,2020-04-02,3583,732,
E92000001,England,nation,2020-04-01,3630,698,
E92000001,England,nation,2020-03-31,2414,602,
E92000001,England,nation,2020-03-30,2107,541,
E92000001,England,nation,2020-03-29,2060,465,
E92000001,England,nation,2020-03-28,2139,384,
E92000001,England,nation,2020-03-27,2506,374,
E92000001,England,nation,2020-03-26,1809,336,
E92000001,England,nation,2020-03-25,1130,278,
E92000001,England,nation,2020-03-24,1258,219,
E92000001,England,nation,2020-03-23,793,173,
E92000001,England,nation,2020-03-22,535,154,
E92000001,England,nation,2020-03-21,873,116,
E92000001,England,nation,2020-03-20,628,102,
E92000001,England,nation,2020-03-19,574,67,
E92000001,England,nation,2020-03-18,625,67,
E92000001,England,nation,2020-03-17,361,50,
E92000001,England,nation,2020-03-16,97,43,
E92000001,England,nation,2020-03-15,253,32,
E92000001,England,nation,2020-03-14,201,20,
E92000001,England,nation,2020-03-13,159,16,
E92000001,England,nation,2020-03-12,99,12,
E92000001,England,nation,2020-03-11,63,8,
E92000001,England,nation,2020-03-10,46,3,
E92000001,England,nation,2020-03-09,40,5,
E92000001,England,nation,2020-03-08,58,3,
E92000001,England,nation,2020-03-07,39,0,
E92000001,England,nation,2020-03-06,39,0,
E92000001,England,nation,2020-03-05,25,3,
E92000001,England,nation,2020-03-04,32,0,
E92000001,England,nation,2020-03-03,11,2,
E92000001,England,nation,2020-03-02,4,1,
E92000001,England,nation,2020-03-01,12,,
E92000001,England,nation,2020-02-29,3,,
E92000001,England,nation,2020-02-28,5,,
E92000001,England,nation,2020-02-27,0,,
E92000001,England,nation,2020-02-26,0,,
E92000001,England,nation,2020-02-25,0,,
E92000001,England,nation,2020-02-24,4,,
E92000001,England,nation,2020-02-23,0,,
E92000001,England,nation,2020-02-22,0,,
E92000001,England,nation,2020-02-21,0,,
E92000001,England,nation,2020-02-20,0,,
E92000001,England,nation,2020-02-19,0,,
E92000001,England,nation,2020-02-18,0,,
E92000001,England,nation,2020-02-17,0,,
E92000001,England,nation,2020-02-16,0,,
E92000001,England,nation,2020-02-15,0,,
E92000001,England,nation,2020-02-14,0,,
E92000001,England,nation,2020-02-13,1,,
E92000001,England,nation,2020-02-12,0,,
E92000001,England,nation,2020-02-11,0,,
E92000001,England,nation,2020-02-10,4,,
E92000001,England,nation,2020-02-09,1,,
E92000001,England,nation,2020-02-08,0,,
E92000001,England,nation,2020-02-07,0,,
E92000001,England,nation,2020-02-06,1,,
E92000001,England,nation,2020-02-05,0,,
E92000001,England,nation,2020-02-04,0,,
E92000001,England,nation,2020-02-03,0,,
E92000001,England,nation,2020-02-02,0,,
E92000001,England,nation,2020-02-01,0,,
E92000001,England,nation,2020-01-31,2,,
N92000002,Northern Ireland,nation,2021-04-21,116,,
N92000002,Northern Ireland,nation,2021-04-20,124,0,8374
N92000002,Northern Ireland,nation,2021-04-19,79,1,10023
N92000002,Northern Ireland,nation,2021-04-18,82,0,10968
N92000002,Northern Ireland,nation,2021-04-17,99,1,4900
N92000002,Northern Ireland,nation,2021-04-16,119,1,8539
N92000002,Northern Ireland,nation,2021-04-15,159,1,12274
N92000002,Northern Ireland,nation,2021-04-14,97,2,15837
N92000002,Northern Ireland,nation,2021-04-13,112,1,7346
N92000002,Northern Ireland,nation,2021-04-12,97,0,9585
N92000002,Northern Ireland,nation,2021-04-11,89,1,11048
N92000002,Northern Ireland,nation,2021-04-10,146,1,4079
N92000002,Northern Ireland,nation,2021-04-09,113,2,9213
N92000002,Northern Ireland,nation,2021-04-08,98,1,10028
N92000002,Northern Ireland,nation,2021-04-07,88,2,6736
N92000002,Northern Ireland,nation,2021-04-06,57,1,7875
N92000002,Northern Ireland,nation,2021-04-05,89,2,5858
N92000002,Northern Ireland,nation,2021-04-04,0,1,6450
N92000002,Northern Ireland,nation,2021-04-03,84,1,0
N92000002,Northern Ireland,nation,2021-04-02,107,2,5303
N92000002,Northern Ireland,nation,2021-04-01,107,0,12157
N92000002,Northern Ireland,nation,2021-03-31,123,0,12046
N92000002,Northern Ireland,nation,2021-03-30,151,3,7038
N92000002,Northern Ireland,nation,2021-03-29,65,2,9088
N92000002,Northern Ireland,nation,2021-03-28,116,1,5507
N92000002,Northern Ireland,nation,2021-03-27,138,1,3836
N92000002,Northern Ireland,nation,2021-03-26,181,1,6022
N92000002,Northern Ireland,nation,2021-03-25,183,0,13175
N92000002,Northern Ireland,nation,2021-03-24,139,0,11993
N92000002,Northern Ireland,nation,2021-03-23,174,0,6228
N92000002,Northern Ireland,nation,2021-03-22,87,2,7940
N92000002,Northern Ireland,nation,2021-03-21,125,3,2846
N92000002,Northern Ireland,nation,2021-03-20,159,0,3748
N92000002,Northern Ireland,nation,2021-03-19,137,1,7064
N92000002,Northern Ireland,nation,2021-03-18,169,2,6580
N92000002,Northern Ireland,nation,2021-03-17,161,1,10554
N92000002,Northern Ireland,nation,2021-03-16,164,0,8751
N92000002,Northern Ireland,nation,2021-03-15,121,2,6451
N92000002,Northern Ireland,nation,2021-03-14,143,0,3051
N92000002,Northern Ireland,nation,2021-03-13,146,0,3712
N92000002,Northern Ireland,nation,2021-03-12,208,1,4706
N92000002,Northern Ireland,nation,2021-03-11,223,4,7835
N92000002,Northern Ireland,nation,2021-03-10,147,7,10750
N92000002,Northern Ireland,nation,2021-03-09,240,6,8912
N92000002,Northern Ireland,nation,2021-03-08,144,1,7018
N92000002,Northern Ireland,nation,2021-03-07,138,2,2880
N92000002,Northern Ireland,nation,2021-03-06,172,6,3368
N92000002,Northern Ireland,nation,2021-03-05,166,1,7584
N92000002,Northern Ireland,nation,2021-03-04,163,2,9188
N92000002,Northern Ireland,nation,2021-03-03,226,4,6221
N92000002,Northern Ireland,nation,2021-03-02,149,2,10289
N92000002,Northern Ireland,nation,2021-03-01,138,2,6228
N92000002,Northern Ireland,nation,2021-02-28,136,2,2926
N92000002,Northern Ireland,nation,2021-02-27,184,2,3714
N92000002,Northern Ireland,nation,2021-02-26,241,3,4266
N92000002,Northern Ireland,nation,2021-02-25,281,4,11112
N92000002,Northern Ireland,nation,2021-02-24,260,4,9261
N92000002,Northern Ireland,nation,2021-02-23,225,2,6747
N92000002,Northern Ireland,nation,2021-02-22,187,5,7316
N92000002,Northern Ireland,nation,2021-02-21,263,5,3127
N92000002,Northern Ireland,nation,2021-02-20,276,5,4555
N92000002,Northern Ireland,nation,2021-02-19,313,2,4868
N92000002,Northern Ireland,nation,2021-02-18,342,6,11955
N92000002,Northern Ireland,nation,2021-02-17,297,5,9232
N92000002,Northern Ireland,nation,2021-02-16,341,12,6005
N92000002,Northern Ireland,nation,2021-02-15,234,5,6699
N92000002,Northern Ireland,nation,2021-02-14,176,5,2980
N92000002,Northern Ireland,nation,2021-02-13,303,8,2907
N92000002,Northern Ireland,nation,2021-02-12,407,9,6342
N92000002,Northern Ireland,nation,2021-02-11,253,12,11470
N92000002,Northern Ireland,nation,2021-02-10,336,8,8326
N92000002,Northern Ireland,nation,2021-02-09,275,3,7982
N92000002,Northern Ireland,nation,2021-02-08,296,9,4815
N92000002,Northern Ireland,nation,2021-02-07,334,8,3813
N92000002,Northern Ireland,nation,2021-02-06,390,13,4264
N92000002,Northern Ireland,nation,2021-02-05,506,9,6686
N92000002,Northern Ireland,nation,2021-02-04,412,14,12287
N92000002,Northern Ireland,nation,2021-02-03,504,5,10311
N92000002,Northern Ireland,nation,2021-02-02,447,13,9039
N92000002,Northern Ireland,nation,2021-02-01,314,15,6104
N92000002,Northern Ireland,nation,2021-01-31,426,12,3423
N92000002,Northern Ireland,nation,2021-01-30,455,14,4781
N92000002,Northern Ireland,nation,2021-01-29,669,23,5470
N92000002,Northern Ireland,nation,2021-01-28,592,16,13297
N92000002,Northern Ireland,nation,2021-01-27,527,20,11500
N92000002,Northern Ireland,nation,2021-01-26,550,12,6944
N92000002,Northern Ireland,nation,2021-01-25,422,15,6338
N92000002,Northern Ireland,nation,2021-01-24,433,13,4167
N92000002,Northern Ireland,nation,2021-01-23,670,20,4410
N92000002,Northern Ireland,nation,2021-01-22,865,13,7071
N92000002,Northern Ireland,nation,2021-01-21,732,11,14258
N92000002,Northern Ireland,nation,2021-01-20,905,19,11008
N92000002,Northern Ireland,nation,2021-01-19,713,19,9738
N92000002,Northern Ireland,nation,2021-01-18,640,21,6011
N92000002,Northern Ireland,nation,2021-01-17,822,29,4673
N92000002,Northern Ireland,nation,2021-01-16,705,20,7366
N92000002,Northern Ireland,nation,2021-01-15,1052,24,6823
N92000002,Northern Ireland,nation,2021-01-14,973,26,12933
N92000002,Northern Ireland,nation,2021-01-13,1145,19,11316
N92000002,Northern Ireland,nation,2021-01-12,1205,19,10206
N92000002,Northern Ireland,nation,2021-01-11,759,23,8080
N92000002,Northern Ireland,nation,2021-01-10,1112,16,5807
N92000002,Northern Ireland,nation,2021-01-09,1442,20,7377
N92000002,Northern Ireland,nation,2021-01-08,1500,10,11830
N92000002,Northern Ireland,nation,2021-01-07,1410,21,15486
N92000002,Northern Ireland,nation,2021-01-06,1985,11,11165
N92000002,Northern Ireland,nation,2021-01-05,1378,7,13138
N92000002,Northern Ireland,nation,2021-01-04,1801,13,7673
